,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
193,1.0,202.0,203.0,303.0,321.0,119.0,111.0,172892.0,20402.0,19696.0,29390.0,33522.0,13263.0,10931.0,17669196.881656073,21310.0,20604.5,30818.0,35186.0,13910.0,11350.0,18500375.853237927,31816.0,30691.0,45904.5,52432.0,20722.0,16989.0,27603023.296499066,31320.0,29977.0,44831.0,51520.5,20494.0,16715.0,27079887.657735735,10775.0,10247.0,15335.0,17705.0,7080.5,5702.0,9278627.367896242,11491.0,11183.0,16644.0,18916.0,7507.0,6160.5,10005895.917125024,17254987.118343927,16596700.146762071,24783252.703500934,28418444.342264265,11295520.632103758,9185116.082874976,14945821832.0
194,1.0,200.0,199.0,311.0,295.0,102.0,102.0,172884.50137159228,20000.0,20322.0,30880.0,30071.0,10139.0,10190.0,17544682.716671072,19478.0,19800.5,30059.0,29389.0,9854.0,9942.0,17098271.557177138,31320.0,31830.0,48360.5,47109.0,15820.0,15957.0,27453398.572795045,28929.0,29316.0,44636.0,43512.5,14664.0,14706.0,25354231.100270495,10261.0,10444.0,15902.0,15426.0,5202.0,5219.0,8998192.956338562,10210.0,10356.0,15765.0,15384.0,5185.0,5202.0,8955401.95281358,17032217.557647385,17305744.215769727,26313681.353770155,25646696.80434923,8636026.18356385,8678817.187088832,14944525407.252047
195,1.0,221.0,218.0,343.0,242.0,0.0,118.0,172728.0,24420.5,23547.0,36967.0,27146.0,0.0,12903.0,18856275.572885808,24631.0,23762.0,37306.0,27327.0,0.0,12948.0,18993099.277319733,38836.0,37468.0,58824.5,43132.0,0.0,20388.0,29944888.683593903,26336.0,25429.0,39874.0,29282.0,0.0,13921.0,20352807.20784563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13175.0,12776.0,20086.0,14635.0,0.0,6962.0,10195865.008714799,19316612.427114192,18661604.722680267,29300815.316406097,21447368.79215437,0.0,10186038.991285201,14917480992.0
196,1.0,251.0,215.0,349.0,232.0,0.0,121.0,172751.2999113053,31500.5,26178.0,45637.0,29311.0,0.0,16062.0,21618145.368628725,27787.0,23112.5,40315.0,25899.0,0.0,14189.0,19100764.07479737,41962.0,34720.0,60900.5,39073.0,0.0,21455.0,28768791.732415985,28921.0,23981.0,41895.0,26912.0,0.0,14748.0,19834401.652532138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14309.0,11826.0,20774.0,13324.0,0.0,7320.5,9806117.34300467,21742430.909108907,18040765.40613327,31521411.936629567,20243899.926890694,0.0,11096789.946263272,14921505810.522877
197,1.0,223.0,217.0,345.0,232.0,7.0,111.0,172942.62725999206,24864.5,22123.0,37606.0,26675.0,1500.0,10496.0,18891109.268276926,26268.0,23544.5,39837.0,28116.0,1472.0,11315.0,19986405.00201161,39329.0,35028.0,59512.5,42023.0,2322.0,16667.0,29854491.257138,25061.0,22228.0,38017.0,26912.0,1539.0,10601.0,19044052.772397485,61.0,47.0,93.0,85.0,24.5,32.0,51514.15231278539,14257.0,12772.0,21628.0,15151.0,745.0,6160.5,10841401.063926652,19675096.610701304,17542145.11340667,29810715.147559263,21078636.751920674,1159084.238507159,8355230.561932467,14954576161.794275
198,1.0,202.0,212.0,310.0,318.0,110.0,102.0,172706.87302969396,20402.0,21880.0,33032.0,30794.0,10900.0,9763.0,17733688.520824313,20944.0,22472.0,34206.0,31853.0,11235.0,10156.0,18272953.55016601,29588.0,31514.0,48050.0,44848.0,15766.0,14185.0,25709235.854773965,33442.0,35563.0,53732.0,50562.0,17907.0,15957.0,28924421.040727347,11320.0,12085.0,18334.0,17073.0,6050.0,5373.0,9809360.872216586,10841.0,11468.0,17435.0,16479.0,5847.0,5202.0,9386206.438984327,17153099.831173867,18340903.53212911,27829894.784431163,25996364.582715333,9188395.16104975,8229894.610044457,14913831995.847416
199,1.0,214.0,179.0,294.0,326.0,106.0,96.0,172751.0,22898.0,20174.0,30511.0,34668.0,11467.0,9306.0,18457990.710836254,18132.0,16020.5,24120.0,27533.0,9082.0,7337.0,14650637.969614815,32405.0,28506.0,43218.0,49032.0,16241.0,13141.0,26113520.867271088,35096.0,30821.0,46812.0,53138.0,17552.0,14211.0,28267694.116595414,11217.0,9892.0,14923.0,17004.0,5618.0,4517.0,9031678.325903583,11238.0,9847.0,15083.0,17085.0,5659.0,4608.0,9070664.030869585,18510723.289163746,16271791.030385185,24675273.132728912,28049131.883404586,9279927.674096417,7513431.9691304155,14921454000.5
200,1.0,189.0,201.0,290.0,310.0,87.0,100.0,172618.0,17860.5,18960.0,28711.0,31252.0,8362.0,9400.0,17165148.341504958,19029.0,20200.5,30525.0,33220.0,8921.0,10047.0,18267921.670212656,26099.0,27765.0,42050.0,46107.0,12277.0,13680.0,25215571.494705845,27338.0,29090.0,43793.0,48050.0,12893.0,14276.0,26327045.090033,8081.0,8566.0,12953.0,14077.0,3784.5,4233.0,7741609.649478797,9500.0,10053.0,15320.0,16724.0,4467.0,5000.0,9164977.379733287,15459653.658495042,16428296.329787344,24843648.505294155,27184534.909967,7276156.350521203,8096822.620266713,14898486962.0
201,1.0,214.0,215.0,305.0,295.0,105.0,98.0,172816.0,22898.0,23207.0,31821.0,31274.0,10938.0,10705.0,18284942.871811938,22803.0,23112.5,31713.0,31157.0,10920.0,10656.0,18211862.783186994,33449.0,33862.0,46512.5,45732.0,16017.0,15646.0,26718339.254413486,31856.0,32268.0,44243.0,43512.5,15236.0,14859.0,25404935.39682037,11532.0,11655.0,16008.0,15739.0,5512.5,5415.0,9205637.007336624,10267.0,10414.0,14244.0,14051.0,4875.0,4802.0,8205631.82957761,18697681.128188062,18943577.216813006,25990540.745586514,25575784.60317963,8940042.992663376,8730336.17042239,14932684928.0
202,1.0,190.0,202.0,313.0,289.0,100.0,99.0,172703.46864795685,18050.0,19129.0,29677.0,27950.0,10245.0,9733.0,16578962.771676261,19251.0,20402.0,31702.0,29951.0,11022.0,10429.0,17735580.47427572,29793.0,31524.0,48984.5,46249.0,16927.0,16086.0,27360437.73059797,26960.0,28427.0,44208.0,41760.5,15348.0,14627.0,24755698.678694174,8755.0,9178.0,14373.0,13552.0,5000.0,4775.0,8029436.383923624,9077.0,9569.0,14901.0,13984.0,5125.0,4900.5,8311283.26915659,16234696.27143554,17150520.192611564,26695747.956212524,25155603.760565355,9240910.480872061,8786360.126991138,14913244041.517906
203,1.0,190.0,216.0,298.0,303.0,91.0,103.0,172860.325631693,18050.0,20078.0,28549.0,29815.0,9797.0,10121.0,16575594.719905905,20962.0,23328.0,33444.0,34515.0,11286.0,11606.0,19254861.296522982,28071.0,30924.0,44402.0,46281.0,15096.0,15483.0,25692307.080411732,27755.0,30933.0,44013.0,45904.5,15055.0,15517.0,25512726.888710976,7493.0,8370.0,12022.0,12518.0,4140.5,4244.0,6938025.0593760945,9449.0,10642.0,15211.0,15692.0,5129.0,5304.5,8761658.800781537,16267867.150115766,18082969.039922707,25820069.957832783,26863951.777692005,8792264.573107969,9042954.739282843,14940346088.74747
204,1.0,218.0,198.0,307.0,317.0,112.0,106.0,172837.4417885393,23762.0,22272.0,35416.0,36897.0,13221.0,13438.0,19792248.607340075,20892.0,19602.0,31357.0,32710.0,11708.0,11888.0,17487555.267704006,31510.0,29429.0,47124.5,49218.0,17625.0,17831.0,26292660.955592383,32209.0,30056.0,48101.0,50244.5,17949.0,18283.0,26874403.992875665,11195.0,10468.0,16759.0,17555.0,6272.0,6420.0,9377810.234953295,9670.0,9100.0,14711.0,15319.0,5452.0,5618.0,8158022.725501049,17886313.70256149,16734258.206426773,26768433.67348918,27915065.05409129,9979983.245363105,10162746.104084115,14936390642.003353
205,1.0,197.0,214.0,313.0,299.0,98.0,96.0,172967.935637258,19404.5,20960.0,28914.0,29831.0,9936.0,9804.0,17011972.70479098,21198.0,22898.0,31531.0,32724.0,10865.0,10735.0,18616730.144644696,32747.0,35451.0,48984.5,50573.0,16777.0,16530.0,28797787.413373206,29072.0,31262.0,43014.0,44700.5,14892.0,14708.0,25440170.466108568,9370.0,10107.0,13897.0,14410.0,4802.0,4751.0,8206092.476966143,9108.0,9809.0,13518.0,13996.0,4657.0,4608.0,7975058.831057001,17062710.615748845,18398408.081728514,25341176.441088546,26277242.289431572,8744765.21548514,8629862.990119766,14958953379.307312
206,1.0,231.0,216.0,289.0,324.0,96.0,90.0,172650.3634750545,26680.5,23204.0,30643.0,35007.0,10063.0,9832.0,18459518.951842707,26692.0,23328.0,30758.0,35041.0,10058.0,9880.0,18540247.61382561,36116.0,31666.0,41760.5,47709.0,13705.0,13358.0,25186273.00167866,39837.0,34943.0,45927.0,52488.0,15092.0,14692.0,27709229.971636686,12113.0,10678.0,14039.0,16012.0,4608.0,4486.0,8464675.494460616,10958.0,9560.0,12652.0,14468.0,4154.0,4050.0,7627427.21521588,21422715.010894883,18752230.89678616,24709682.04261209,28229487.794280972,8109759.399144616,7911105.497539025,14904074004.034218
207,1.0,208.0,201.0,320.0,276.0,100.0,103.0,172757.0,21632.0,19888.0,31452.0,29802.0,9969.0,10261.0,17420417.140558,21920.0,20200.5,31955.0,30210.0,10018.0,10470.0,17664708.757406585,35108.0,32365.0,51200.0,48365.0,16116.0,16729.0,28275371.459425267,27606.0,25266.0,39955.0,38088.0,12727.0,12980.0,22175247.674582038,10831.0,10082.0,15884.0,14873.0,5000.0,5155.0,8772347.202830777,11163.0,10233.0,16231.0,15448.0,5145.0,5304.5,8981108.380582016,18513038.859442,17059448.242593415,27006868.540574733,25505684.325417962,8503352.797169223,8812862.619417984,14922490524.5
208,1.0,193.0,195.0,309.0,317.0,104.0,107.0,171966.0,18624.5,17206.0,28981.0,29785.0,9339.0,9681.0,15575146.025820918,20429.0,19012.5,32087.0,32832.0,10346.0,10704.0,17177737.001509868,30656.0,28168.0,47740.5,49081.0,15355.0,15950.0,25603067.946647108,31396.0,28983.0,48872.0,50244.5,15793.0,16359.0,26288038.960460536,10733.0,9934.0,16781.0,17175.0,5408.0,5644.0,9000133.659305166,10970.0,10161.0,17113.0,17560.0,5484.0,5724.5,9168733.563699368,17614291.97417908,16355632.998490132,27534426.053352892,28225183.039539464,8884330.340694834,9231628.436300632,14786152578.0
209,1.0,177.0,210.0,314.0,292.0,108.0,100.0,172776.0,15664.5,18074.0,27884.0,25013.0,9838.0,8227.0,15251268.563713346,19096.0,22050.0,34138.0,30530.0,12087.0,10006.0,18610197.23204546,27694.0,31802.0,49298.0,44341.0,17669.0,14421.0,26974837.555783316,26671.0,30790.0,47347.0,42632.0,16861.0,13991.0,25974699.098106585,9278.0,10593.0,16243.0,14675.0,5832.0,4800.0,8977301.463124253,9473.0,10994.0,16979.0,15209.0,6000.0,5000.0,9250806.80178845,15330083.436286654,17672762.76795454,27276826.444216684,24475892.901893415,9682506.536875747,8026793.198211551,14925773088.0
210,1.0,210.0,213.0,299.0,330.0,108.0,77.0,172725.0,22050.0,23573.0,32513.0,35049.0,12743.0,8394.0,18817700.902316082,21157.0,22684.5,31215.0,33561.0,12195.0,8057.0,18041695.47982007,30277.0,32472.0,44700.5,48224.0,17491.0,11650.0,25902996.8376504,34251.0,36729.0,50446.0,54450.0,19830.0,13157.0,29274083.725041177,9937.0,10809.0,14801.0,15810.0,5832.0,3855.0,8542462.405717846,7776.0,8344.0,11373.0,12253.0,4461.0,2964.5,6604156.221026715,17454549.097683918,18748729.52017993,25741778.1623496,27725166.274958823,10111837.594282154,6695668.778973285,14916962812.5
211,1.0,201.0,211.0,329.0,304.0,99.0,118.0,172961.46117539704,20200.5,21052.0,34122.0,31471.0,10083.0,12175.0,17850537.972395122,21359.0,22260.5,36128.0,33337.0,10635.0,12684.0,18865944.22624403,32007.0,33291.0,54120.5,50098.0,16002.0,19051.0,28294229.991780315,29633.0,30807.0,49918.0,46208.0,14798.0,17865.0,26187598.841371052,9816.0,10254.0,16569.0,15298.0,4900.5,5850.0,8660653.245721005,11543.0,12214.0,19771.0,18007.0,5832.0,6962.0,10234492.615575835,16914715.723859683,17628924.081764746,28610090.73492531,26392685.355949648,8462531.410643302,10174959.803121015,14957833525.964188
212,1.0,200.0,219.0,326.0,333.0,111.0,109.0,172840.0,20000.0,21406.0,31287.0,32972.0,11327.0,10022.0,16915568.017685223,22394.0,23980.5,35207.0,36736.0,12721.0,11160.0,18940609.433596138,33913.0,36187.0,53138.0,55709.0,19180.0,16855.0,28623685.51902401,33628.0,36191.0,52849.0,55444.5,19155.0,16858.0,28525234.02013334,10873.0,11588.0,17006.0,17808.0,6160.5,5390.0,9160046.03190633,11778.0,12711.0,18679.0,19439.0,6709.0,5940.5,10025687.335234214,17652431.982314777,18911350.566403862,27722154.48097599,29030485.97986666,10025193.96809367,8813872.664765786,14936832800.0
213,1.0,206.0,229.0,326.0,288.0,88.0,106.0,172746.0,21218.0,24048.0,32128.0,28664.0,8223.0,10184.0,17364559.72167259,23126.0,26220.5,35135.0,31318.0,8917.0,11130.0,18948305.08272986,35028.0,39519.0,53138.0,47477.0,13620.0,16683.0,28658959.184609227,30664.0,34634.0,46411.0,41472.0,11940.0,14640.0,25089616.0320909,9905.0,11235.0,15068.0,13404.0,3872.0,4746.0,8118150.369411323,11652.0,13144.0,17873.0,15888.0,4582.0,5618.0,9591145.381959092,18221116.27832741,20610528.91727014,27656236.815390773,24661231.9679091,7083497.630588677,8719930.618040908,14920590258.0
214,1.0,198.0,200.0,323.0,303.0,103.0,115.0,172566.0,19602.0,21318.0,33287.0,30886.0,10828.0,11808.0,17991457.536838356,18282.0,20000.0,31190.0,28971.0,10171.0,11074.0,16858763.574617904,30667.0,33410.0,52164.5,48502.0,16958.0,18434.0,28168535.23920848,29108.0,31629.0,49367.0,45904.5,16104.0,17576.0,26738785.376955513,9566.0,10429.0,16311.0,15105.0,5304.5,5797.0,8825821.623924986,10962.0,11926.0,18711.0,17269.0,6048.0,6612.5,10072816.170229167,16176610.463161644,17654436.425382096,27570282.76079152,25548712.623044487,8948476.376075014,9772273.829770833,14889512178.0
215,1.0,231.0,212.0,278.0,347.0,96.0,90.0,172866.39122473449,26680.5,23645.0,28736.0,38949.0,11456.0,8599.0,19373399.458018906,25327.0,22472.0,27268.0,36977.0,10874.0,8131.0,18390577.909226764,35482.0,31668.0,38642.0,51940.0,15231.0,11570.0,25842644.006510843,41208.0,36587.0,44526.0,60204.5,17722.0,13388.0,29969404.582290478,10720.0,9478.0,11457.0,15590.0,4608.0,3430.0,7764412.484471019,12191.0,10949.0,13450.0,17842.0,5210.0,4050.0,8898622.267284706,20558736.91489476,18257097.030416947,22214212.753965344,30015233.17269239,8830761.073103491,6659352.942941397,14941394607.53148
216,1.0,201.0,195.0,299.0,308.0,108.0,116.0,172481.3728863746,20200.5,19632.0,29916.0,29152.0,9525.0,10718.0,17087965.168306053,19563.0,19012.5,29071.0,28405.0,9374.0,10446.0,16588136.34989613,30183.0,29234.0,44700.5,43494.0,14211.0,16042.0,25468383.33298099,32756.0,31655.0,48598.0,47432.0,15628.0,17596.0,27694690.034062695,12183.0,11686.0,18081.0,17636.0,5832.0,6564.0,10270739.775270272,12598.0,12174.0,18642.0,18132.0,5964.0,6728.0,10637250.90200195,17580790.78185524,17045731.362946916,26103547.160045013,25429572.81494068,8357248.496458184,9370588.352817502,14874911996.384298
217,1.0,200.0,209.0,304.0,326.0,113.0,105.0,172834.99171181768,20000.0,20584.0,30518.0,32878.0,11851.0,10328.0,17151627.365414746,21216.0,21840.5,32531.0,35039.0,12616.0,11085.0,18287023.647835694,30282.0,31005.0,46208.0,50003.0,17922.0,15727.0,25990614.506685022,32322.0,33095.0,49101.0,53138.0,19091.0,16638.0,27637520.456114393,10749.0,11001.0,16430.0,17747.0,6384.5,5593.0,9220787.982764866,10672.0,10860.0,16193.0,17592.0,6272.0,5512.5,9127407.42668169,17415370.97694879,17835489.6199342,26551222.973707553,28706686.84193817,10309566.080670532,9020266.703059167,14935967180.012043
218,1.0,173.0,191.0,331.0,296.0,106.0,111.0,172701.0,14964.5,17612.0,29475.0,25531.0,9058.0,9664.0,15236864.87170313,15431.0,18240.5,30405.0,26456.0,9357.0,10025.0,15751367.544713143,27788.0,32816.0,54780.5,47657.0,16862.0,18073.0,28391964.3390441,25677.0,30080.0,50319.0,43808.0,15564.0,16544.0,26075340.36135253,9280.0,10889.0,18224.0,15812.0,5618.0,6000.0,9421637.45784172,9539.0,11176.0,18668.0,16312.0,5766.0,6160.5,9699092.819977194,14640408.12829687,17234523.455286857,28772066.6609559,25044155.63864747,8884668.54215828,9470718.180022806,14912817700.5
219,1.0,193.0,219.0,320.0,322.0,108.0,103.0,172584.97432661057,18624.5,21167.0,31019.0,30723.0,11176.0,10282.0,16681456.46266589,21100.0,23980.5,35214.0,34789.0,12665.0,11624.0,18908126.77301883,30741.0,34866.0,51200.0,50719.0,18401.0,16931.0,27516976.678775854,31423.0,35729.0,52321.0,51842.0,18806.0,17312.0,28157921.14565876,9668.0,10987.0,16159.0,15970.0,5832.0,5322.0,8674648.267841317,9597.0,10933.0,16029.0,15854.0,5802.0,5304.5,8615518.633703727,16627443.58236995,18887982.604508884,27710215.105739526,27414440.58750984,9964528.959432624,9160733.721937161,14892786681.658415
220,1.0,201.0,209.0,307.0,316.0,112.0,100.0,172865.89002397656,20200.5,20038.0,31676.0,31860.0,10833.0,11323.0,17577434.47492756,21971.0,21840.5,34205.0,34604.0,11783.0,12212.0,19082852.66375968,30031.0,29958.0,47124.5,47552.0,16240.0,16764.0,26207819.477908053,31656.0,31440.0,49460.0,49928.0,17052.0,17612.0,27509984.305346575,11679.0,11625.0,18144.0,18340.0,6272.0,6409.0,10103480.273872558,8777.0,8688.0,13936.0,13988.0,4791.0,5000.0,7701219.618506126,17168609.41989173,17046118.351251423,26862008.759452753,27115636.94223002,9257499.408812817,9585369.38389153,14941307966.89078
221,1.0,204.0,225.0,295.0,310.0,95.0,87.0,172817.42471830547,20808.0,23427.0,29159.0,31346.0,10539.0,9437.0,17848475.95007826,22473.0,25312.5,31562.0,33924.0,11345.0,10175.0,19276525.745436978,31021.0,34813.0,43512.5,46871.0,15562.0,13918.0,26551505.014551673,31894.0,35826.0,44579.0,48050.0,16085.0,14402.0,27313858.975452393,8841.0,10030.0,12463.0,13365.0,4512.5,4064.0,7621293.835451011,8311.0,9400.0,11747.0,12568.0,4201.0,3784.5,7141995.082093507,17406278.692456055,19607394.816181753,24429635.27734844,26259542.687222302,8796361.512788009,7893120.868399069,14932931143.133589
222,1.0,199.0,185.0,323.0,326.0,109.0,105.0,172624.25914850086,19800.5,16334.0,29999.0,30211.0,10558.0,9732.0,15987348.383840036,20481.0,17112.5,31133.0,31457.0,10949.0,10046.0,16614012.738439389,34278.0,28622.0,52164.5,52610.0,18288.0,16765.0,27772024.064617656,34663.0,28853.0,52688.0,53138.0,18564.0,16970.0,28096426.556755222,11133.0,9216.0,16919.0,16970.0,5940.5,5471.0,8991265.784218717,11163.0,9379.0,17150.0,17260.0,5974.0,5512.5,9114642.124325503,18364879.186711635,15321475.20403327,27985611.64034812,28179081.925656058,9824778.462967876,9010905.086267088,14899567423.284391
223,1.0,207.0,183.0,297.0,313.0,109.0,95.0,172884.13288452476,21424.5,19513.0,29646.0,32402.0,11329.0,8624.0,17886251.891884025,18368.0,16744.5,25230.0,27645.0,9560.0,7274.0,15266421.495583449,31833.0,29121.0,44104.5,48126.0,16689.0,12795.0,26548596.833154727,32389.0,29634.0,44835.0,48984.5,17057.0,13061.0,27062726.39985987,11234.0,10387.0,15684.0,17060.0,5940.5,4552.0,9435491.329305079,11041.0,10111.0,15420.0,16674.0,5803.0,4512.5,9212730.927302882,17900763.6152126,16371374.822284583,24797990.633549128,27050007.19299638,9408879.15510812,7211261.69672697,14944461701.617008
224,1.0,207.0,224.0,321.0,310.0,89.0,114.0,172763.0,21424.5,23256.0,32822.0,32134.0,9396.0,10915.0,17593144.00029775,23112.0,25088.0,35474.0,34742.0,10134.0,11894.0,19030977.435648624,33625.0,36430.0,51520.5,50477.0,14726.0,17175.0,27605345.049381558,32036.0,34698.0,49033.0,48050.0,14056.0,16207.0,26265710.564969294,9027.0,9802.0,13843.0,13534.0,3960.5,4598.0,7410941.317295846,12683.0,13642.0,19419.0,19133.0,5548.0,6498.0,10423537.622044906,18168796.99970225,19667934.564351376,27851577.950618442,27290819.435030706,7964965.682704154,9271444.377955094,14923527084.5
225,1.0,178.0,218.0,329.0,298.0,107.0,95.0,172402.0,15842.0,19099.0,28031.0,23073.0,8860.0,7732.0,14479436.787808608,19705.0,23762.0,35108.0,29218.0,11032.0,9733.0,18144926.31648703,30531.0,36614.0,54120.5,45181.0,17023.0,15016.0,28000839.803872216,29971.0,35746.0,52861.0,44402.0,16800.0,14667.0,27385416.725114644,10186.0,12294.0,18180.0,15086.0,5724.5,5037.0,9385635.900049888,9178.0,10977.0,16239.0,13643.0,5128.0,4512.5,8417351.08107721,16208119.212191392,19438709.68351297,28719418.196127784,23990379.274885356,9061378.099950112,7960838.918922789,14861224802.0
226,1.0,214.0,196.0,301.0,327.0,107.0,109.0,172690.6443514675,22898.0,21841.0,32175.0,35201.0,11881.0,11550.0,18424489.753424697,20103.0,19208.0,28272.0,31004.0,10501.0,10128.0,16198350.26741409,32239.0,30724.0,45300.5,49555.0,16803.0,16285.0,25961930.33533468,34777.0,33088.0,48872.0,53464.5,18063.0,17486.0,27950915.97024753,11017.0,10471.0,15404.0,16926.0,5724.5,5501.0,8829066.549134973,11776.0,11236.0,16524.0,18157.0,6162.0,5940.5,9465243.94146017,18531308.137789346,17649016.02547354,26017953.614457034,28518924.73268234,9648832.396472048,9358036.292849787,14911029323.262516
227,1.0,226.0,211.0,302.0,323.0,116.0,97.0,172835.0,25538.0,25415.0,36090.0,38204.0,13929.0,13121.0,20328954.612402875,22271.0,22260.5,31708.0,33424.0,12187.0,11517.0,17788456.9370581,32162.0,32014.0,45602.0,48185.0,17572.0,16582.0,25625140.20117428,34794.0,34729.0,49361.0,52164.5,19029.0,18004.0,27752510.564412694,12287.0,12289.0,17460.0,18439.0,6728.0,6340.0,9804696.132200442,8801.0,8950.0,12712.0,13327.0,4912.0,4704.5,7102646.413361229,18731755.387597125,18679728.0629419,26571029.79882572,28073194.435587306,10244163.867799558,9662348.586638771,14935968612.5
228,1.0,205.0,229.0,342.0,309.0,97.0,109.0,172820.8747811243,21012.5,22184.0,31096.0,31732.0,9672.0,10079.0,16640767.26187053,24761.0,26220.5,36992.0,37631.0,11452.0,12001.0,19739840.07219647,39014.0,41326.0,58482.0,59303.0,17976.0,18992.0,31150802.117073078,31613.0,33130.0,46375.0,47740.5,14633.0,15061.0,24952132.268676322,10213.0,10761.0,15198.0,15340.0,4704.5,4941.0,8093295.18980962,12266.0,12960.0,18286.0,18620.0,5632.0,5940.5,9758936.667563304,18787512.06825995,19836140.252680995,27953937.05807143,28449518.038691085,8670329.663959436,9078538.683579244,14933527380.056522
229,1.0,225.0,220.0,290.0,315.0,90.0,87.0,172611.21058228612,25312.5,24702.0,30613.0,34088.0,10548.0,9764.0,19070154.141678076,24798.0,24200.0,30002.0,33439.0,10291.0,9614.0,18685023.964741036,34637.0,33798.0,42050.0,46776.0,14364.0,13432.0,26101669.189813882,36787.0,35861.0,44574.0,49612.5,15329.0,14233.0,27719611.427620728,9702.0,9509.0,11736.0,13021.0,4050.0,3760.0,7311522.305480983,9811.0,9526.0,11798.0,13172.0,4070.0,3784.5,7365966.732921105,19767368.2393363,19289442.36336191,23955581.879049093,26652919.9057994,8223486.646924768,7651208.5877377875,14897315009.341162
230,1.0,192.0,226.0,348.0,316.0,103.0,106.0,172585.92942737043,18432.0,20229.0,30211.0,28977.0,8973.0,8757.0,15497048.0438728,23163.0,25538.0,38322.0,36524.0,11375.0,11123.0,19564588.75457237,36605.0,40326.0,60552.0,57684.0,18001.0,17642.0,30925825.250603344,31695.0,34892.0,52284.0,49928.0,15533.0,15271.0,26739864.74888029,10803.0,11903.0,17843.0,17015.0,5304.5,5177.0,9103889.979655351,11595.0,12833.0,19246.0,18225.0,5741.0,5618.0,9821171.005851414,17639450.406182323,19439831.296013348,29134078.190121565,27797288.950168766,8672460.751363803,8472937.513449851,14892951518.154644
231,1.0,192.0,205.0,295.0,315.0,98.0,98.0,172778.6037728414,18432.0,19036.0,27220.0,29684.0,9282.0,8799.0,16082769.84201479,20324.0,21012.5,30127.0,32835.0,10328.0,9662.0,17769532.91949714,29420.0,30348.0,43512.5,47501.0,14948.0,13952.0,25684227.198722288,30796.0,31740.0,45424.0,49612.5,15582.0,14631.0,26859316.75198509,9534.0,9762.0,13962.0,15288.0,4802.0,4496.0,8270849.598686688,10017.0,10428.0,14958.0,16239.0,5108.0,4802.0,8795481.334677204,17090722.082370758,17650080.853935346,25285460.914265923,27565943.436459947,8661453.571051769,8136821.835061252,14926222960.846262
232,1.0,202.0,209.0,320.0,291.0,98.0,103.0,172719.250610888,20402.0,21545.0,33508.0,29712.0,9618.0,11411.0,17967667.888328213,20673.0,21840.5,33954.0,30300.0,9812.0,11561.0,18256053.597581495,31132.0,32926.0,51200.0,45592.0,14713.0,17356.0,27499346.130279094,29070.0,30519.0,47528.0,42340.5,13757.0,16163.0,25534053.58242034,10178.0,10670.0,16647.0,14761.0,4802.0,5645.0,8924953.34418447,9395.0,9966.0,15604.0,13810.0,4449.0,5304.5,8359530.341506477,16921620.735071164,17842269.7800941,27770814.065205067,24727248.345348068,8001533.215682555,9430552.471414987,14915969765.793367
233,1.0,207.0,210.0,311.0,301.0,97.0,107.0,172904.2124927044,21424.5,23008.0,31948.0,32146.0,10298.0,11481.0,18011157.013849072,20462.0,22050.0,30553.0,30857.0,9813.0,10977.0,17223488.559995554,32429.0,34757.0,48360.5,48838.0,15589.0,17391.0,27288986.845811002,30161.0,32353.0,44773.0,45300.5,14481.0,16138.0,25300393.3057036,9781.0,10557.0,14578.0,14716.0,4704.5,5243.0,8227185.593309067,10668.0,11493.0,15886.0,16069.0,5136.0,5724.5,8985066.55392852,17780014.972140737,19086396.063472368,26484223.239420064,26743774.654600423,8544523.018483259,9515684.18279085,14947933348.861137
234,1.0,197.0,203.0,327.0,293.0,116.0,99.0,172452.0,19404.5,19370.0,32033.0,28228.0,11377.0,10522.0,17247151.541115575,20621.0,20604.5,33887.0,29900.0,12060.0,11133.0,18285451.857006714,32386.0,32494.0,53464.5,47087.0,19126.0,17471.0,28742747.43872649,29493.0,29579.0,48724.0,42924.5,17505.0,15987.0,26206933.53866356,11475.0,11488.0,18806.0,16483.0,6728.0,6167.0,10133065.213570349,8981.0,8964.0,14902.0,13020.0,5317.0,4900.5,8019620.361807469,16725892.458884425,16722304.142993286,27649056.56127351,24321502.46133644,9871366.786429651,9053127.63819253,14869846152.0
235,1.0,198.0,226.0,302.0,311.0,104.0,93.0,172961.4622670412,19602.0,22017.0,27992.0,30411.0,9464.0,9254.0,16583870.185612444,22731.0,25538.0,32529.0,35251.0,10970.0,10720.0,19250361.58550414,31804.0,35723.0,45602.0,49304.0,15425.0,15030.0,26961023.176290218,31167.0,35035.0,44618.0,48360.5,15094.0,14714.0,26403413.407637283,11128.0,12534.0,15983.0,17250.0,5408.0,5241.0,9420801.344848588,9160.0,10298.0,13056.0,14209.0,4431.0,4324.5,7748245.205713611,17662499.343261715,19838928.886847172,25273338.428356227,27387601.357412532,8567190.730923697,8337170.785121221,14957833714.77656
